DATA;HORA;TURNO;VE÷CULO;MODELO;LINHA;ORIGEM;GRUPO;PERDAS;O.S;REINC;Data Reincidància;Difenreáa dos dias;DEFEITO
28/08/2024;05:51:26;Manh∆;2718;MBB - OF 1721 E5;2491;1;ELêTRICA;0;579279;N∆o;Nenhuma;0;POTENCIA
28/08/2024;05:56:19;Manh∆;2345;O500M/1928 E6;2490;1;ELêTRICA;0;579278;Sim;27/08/2024;1;DESTINO
28/08/2024;06:18:05;Manh∆;2932;MBB - OF 1721 L E5;2920;1;AR CONDICIONADO;1;579280;Sim;16/08/2024;12;AR CONDICIONADO
28/08/2024;06:24:22;Manh∆;2445;K-310;2480;5;ELêTRICA;1;579282;N∆o;Nenhuma;0;PERIFêRICOS ELêTRICOS
28/08/2024;06:27:32;Manh∆;2946;MBB - OF 1721 L E5;2920;2;AR CONDICIONADO;0;579284;N∆o;Nenhuma;0;CORREIA DO COMPRESSOR
28/08/2024;06:37:50;Manh∆;2448;K-310;2480;5;MEC∂NICA;1;579285;N∆o;Nenhuma;0;CAMBIO
28/08/2024;06:45:32;Manh∆;2427;K-310;2480;5;MEC∂NICA;0;579286;Sim;26/08/2024;2;FREIO
28/08/2024;07:03:36;Manh∆;2041;MBB - OF 1721 E5;2402;2;PRODATA;0;579287;Sim;21/08/2024;7;PRODATA
28/08/2024;07:13:22;Manh∆;2484;K-310;2480;5;MEC∂NICA;0;579289;N∆o;Nenhuma;0;PNEUMµTICA
28/08/2024;07:22:32;Manh∆;2420;K-310;2450;5;MEC∂NICA;0;579298;N∆o;Nenhuma;0;CAMBIO
28/08/2024;07:43:32;Manh∆;2404;K-310;2480;2;MEC∂NICA;0;579299;N∆o;Nenhuma;0;SUSPENS«O
28/08/2024;07:47:24;Manh∆;2804;MBB - OF 1721 E5;2467;5;LANTERNAGEM;0;579311;N∆o;Nenhuma;0;PORTA
28/08/2024;07:57:58;Manh∆;2488;K-310;2480;2;LANTERNAGEM;1;579312;N∆o;Nenhuma;0;AVARIA
28/08/2024;09:22:09;Manh∆;2342;O500M/1928 E6;2463;1;LANTERNAGEM;0;579319;Sim;19/08/2024;9;PORTA
28/08/2024;09:50:05;Manh∆;2456;K-310;2450;5;ELêTRICA;0;579327;N∆o;Nenhuma;0;PARTIDA
28/08/2024;09:53:10;Manh∆;2491;K-310;2480;5;LANTERNAGEM;0;579328;Sim;26/08/2024;2;PORTA
28/08/2024;09:54:41;Manh∆;2404;K-310;2480;2;MEC∂NICA;0;579329;N∆o;Nenhuma;0;SUSPENS«O
28/08/2024;10:07:01;Manh∆;2821;MBB - OF 1721 E5;2446;5;ELêTRICA;0;579330;Sim;26/08/2024;2;PARTIDA
28/08/2024;10:11:27;Manh∆;2451;K-310;2480;1;LANTERNAGEM;0;579332;N∆o;Nenhuma;0;LANTERNAGEM
28/08/2024;10:44:10;Manh∆;2960;MBB - OF 1721 E5;2459;2;ELêTRICA;1;579348;N∆o;Nenhuma;0;PERIFêRICOS ELêTRICOS
28/08/2024;10:47:28;Manh∆;2012;MBB - OF 1721 E5;2478;1;MEC∂NICA;0;579354;Sim;11/08/2024;17;BORRACHARIA
28/08/2024;11:10:20;Manh∆;2438;K-310;2480;1;MOTOR;0;579356;Sim;27/08/2024;1;TEMPERATURA
28/08/2024;11:12:26;Manh∆;2825;MBB - OF 1721 E5;2446;5;MOTOR;0;579364;N∆o;Nenhuma;0;VAZ. DE µGUA
28/08/2024;11:17:30;Manh∆;2932;MBB - OF 1721 L E5;2920;1;MOTOR;1;579358;N∆o;Nenhuma;0;TEMPERATURA
28/08/2024;11:28:46;Manh∆;2426;K-310;2480;5;MEC∂NICA;0;579359;Sim;08/08/2024;20;SUSPENS«O
28/08/2024;11:29:25;Manh∆;2948;MBB - OF 1721 L E5;2930;1;ELêTRICA;1;579360;Sim;16/08/2024;12;POTENCIA
28/08/2024;12:21:43;Tarde;2477;K-310;2450;2;LANTERNAGEM;0;579361;N∆o;Nenhuma;0;AVARIA
28/08/2024;13:07:29;Tarde;2002;MBB - OF 1721 E5;2491;1;MEC∂NICA;0;579362;N∆o;Nenhuma;0;CAMBIO
28/08/2024;13:37:13;Tarde;2809;MBB - OF 1721 E5;2492;1;MEC∂NICA;1;579366;N∆o;Nenhuma;0;FREIO
28/08/2024;15:23:56;Tarde;2801;MBB - OF 1721 E5;2463;1;MOTOR;0;579379;N∆o;Nenhuma;0;TEMPERATURA
28/08/2024;15:38:30;Tarde;2331;O500R/1830;2437;1;MEC∂NICA;0;579377;N∆o;Nenhuma;0;BORRACHARIA
28/08/2024;15:47:41;Tarde;2422;K-310;2480;1;MOTOR;1;579075;Sim;27/08/2024;1;TEMPERATURA
28/08/2024;15:56:10;Tarde;2044;MBB - OF 1721 E5;2402;2;ELêTRICA;1;579389;Sim;22/08/2024;6;PERIFêRICOS ELêTRICOS
28/08/2024;18:15:11;Noite;2428;K-310;2480;2;MEC∂NICA;1;579475;N∆o;Nenhuma;0;BORRACHARIA
29/08/2024;04:12:55;Manh∆;2038;MBB - OF 1721 E5;2463;2;MEC∂NICA;0;579580;Sim;15/08/2024;14;SUSPENS«O
29/08/2024;05:24:40;Manh∆;2812;MBB - OF 1721 E5;2466;5;MEC∂NICA;0;579581;Sim;23/08/2024;6;PNEUMµTICA
29/08/2024;05:44:32;Manh∆;2403;K-310;2480;2;MEC∂NICA;0;579582;Sim;23/08/2024;6;ARTICULAÄ«O
29/08/2024;05:54:25;Manh∆;2023;MBB - OF 1519;2416;5;ELêTRICA;0;579583;N∆o;Nenhuma;0;PERIFêRICOS ELêTRICOS
29/08/2024;06:20:37;Manh∆;2438;K-310;2480;1;MOTOR;1;579603;Sim;28/08/2024;1;TEMPERATURA
29/08/2024;06:31:42;Manh∆;2426;K-310;2450;1;ELêTRICA;0;579586;N∆o;Nenhuma;0;PANE ELêTRICA
29/08/2024;06:34:04;Manh∆;2460;MBB - OF 1726 L E6;2920;5;ELêTRICA;0;579605;N∆o;Nenhuma;0;PERIFêRICOS ELêTRICOS
29/08/2024;06:34:56;Manh∆;2475;MBB - OF 1726 L E6;2920;5;ELêTRICA;0;579607;N∆o;Nenhuma;0;PERIFêRICOS ELêTRICOS
29/08/2024;06:43:56;Manh∆;2940;MBB - OF 1721 L E5;2930;2;PRODATA;0;579597;Sim;19/08/2024;10;PRODATA
29/08/2024;07:00:03;Manh∆;2481;K-310;2480;2;LANTERNAGEM;1;579643;Sim;02/08/2024;27;PORTA
29/08/2024;07:13:18;Manh∆;2917;MBB - OF 1721 E5;2445;2;MEC∂NICA;1;579596;N∆o;Nenhuma;0;BORRACHARIA
29/08/2024;07:20:52;Manh∆;2492;K-310;2480;1;MOTOR;1;579644;Sim;07/08/2024;22;MOTOR
29/08/2024;07:24:36;Manh∆;2405;K-310;2450;1;MEC∂NICA;0;579610;Sim;27/08/2024;2;CAMBIO
29/08/2024;07:25:43;Manh∆;2907;MBB - OF 1721 L E5;2459;5;MEC∂NICA;1;579646;N∆o;Nenhuma;0;PNEUMµTICA
29/08/2024;07:38:57;Manh∆;2457;K-310;2450;1;ELêTRICA;0;579611;N∆o;Nenhuma;0;PERIFêRICOS ELêTRICOS
29/08/2024;07:58:14;Manh∆;2950;MBB - OF 1721 L E5;2920;1;MEC∂NICA;0;579638;N∆o;Nenhuma;0;CAMBIO
29/08/2024;08:07:47;Manh∆;2805;MBB - OF 1721 E5;2473;5;MEC∂NICA;0;579639;N∆o;Nenhuma;0;FREIO
29/08/2024;08:15:46;Manh∆;2422;K-310;2450;1;MOTOR;1;579645;Sim;28/08/2024;1;TEMPERATURA
29/08/2024;08:17:02;Manh∆;2420;K-310;2450;1;AR CONDICIONADO;0;579641;Sim;20/08/2024;9;AR CONDICIONADO
29/08/2024;08:22:53;Manh∆;2429;K-310;2480;1;MOTOR;0;579647;N∆o;Nenhuma;0;TEMPERATURA
29/08/2024;08:36:58;Manh∆;2045;MBB - OF 1721 E5;2475;2;ELêTRICA;1;579648;Sim;09/08/2024;20;PARTIDA
29/08/2024;10:29:43;Manh∆;2494;K-310;2480;1;MOTOR;0;579651;Sim;16/08/2024;13;TEMPERATURA
29/08/2024;10:32:09;Manh∆;2428;K-310;2450;1;MEC∂NICA;1;579653;Sim;28/08/2024;1;BORRACHARIA
29/08/2024;10:33:05;Manh∆;2940;MBB - OF 1721 L E5;2930;2;LANTERNAGEM;1;579654;N∆o;Nenhuma;0;AVARIA
29/08/2024;10:37:45;Manh∆;2338;O500M/1928 E6;2490;1;MEC∂NICA;0;579655;N∆o;Nenhuma;0;FREIO
29/08/2024;10:47:17;Manh∆;2434;K-310;2480;5;MOTOR;0;579656;Sim;02/08/2024;27;TEMPERATURA
29/08/2024;11:11:58;Manh∆;2481;K-310;2480;1;LANTERNAGEM;0;579670;Sim;02/08/2024;27;PORTA
29/08/2024;11:27:56;Manh∆;2456;K-310;2450;5;MOTOR;0;579675;Sim;23/08/2024;6;TEMPERATURA
29/08/2024;11:30:25;Manh∆;2041;MBB - OF 1721 E5;2402;5;ELêTRICA;0;579676;N∆o;Nenhuma;0;PERIFêRICOS ELêTRICOS
29/08/2024;11:57:28;Manh∆;2477;K-310;2450;5;MOTOR;0;579677;Sim;22/08/2024;7;TEMPERATURA
29/08/2024;12:09:08;Tarde;2484;K-310;2480;2;LANTERNAGEM;0;579678;N∆o;Nenhuma;0;AVARIA
29/08/2024;13:07:05;Tarde;2488;K-310;2480;2;MOTOR;0;579689;Sim;26/08/2024;3;TEMPERATURA
29/08/2024;13:07:34;Tarde;2496;K-310;2450;5;ELêTRICA;1;579690;N∆o;Nenhuma;0;POTENCIA
29/08/2024;13:16:32;Tarde;2403;K-310;2450;5;MEC∂NICA;1;579691;Sim;23/08/2024;6;ARTICULAÄ«O
29/08/2024;13:23:53;Tarde;2004;MBB - OF 1721 E5;2493;2;LANTERNAGEM;0;579693;N∆o;Nenhuma;0;LANTERNAGEM
29/08/2024;13:24:56;Tarde;2946;MBB - OF 1721 L E5;2920;2;MEC∂NICA;0;579687;N∆o;Nenhuma;0;BORRACHARIA
29/08/2024;13:30:27;Tarde;2902;MBB - OF 1721 L E5;2429;1;MEC∂NICA;0;579685;N∆o;Nenhuma;0;CAMBIO
29/08/2024;13:34:58;Tarde;2905;MBB - OF 1721 L E5;2421;1;ELêTRICA;0;579684;N∆o;Nenhuma;0;PANE ELêTRICA
29/08/2024;14:15:54;Tarde;2479;K-310;2450;1;ELêTRICA;1;579696;Sim;23/08/2024;6;PARTIDA
29/08/2024;14:29:26;Tarde;2812;MBB - OF 1721 E5;2410;1;LANTERNAGEM;1;579698;N∆o;Nenhuma;0;PORTA
29/08/2024;14:32:54;Tarde;2502;K-310;2480;1;MEC∂NICA;1;579699;N∆o;Nenhuma;0;ACELERAÄ«O
29/08/2024;14:54:06;Tarde;2434;K-310;2480;1;MOTOR;1;579704;Sim;02/08/2024;27;TEMPERATURA
29/08/2024;15:15:48;Tarde;2025;MBB - OF 1519;2402;1;MEC∂NICA;0;579706;N∆o;Nenhuma;0;BORRACHARIA
29/08/2024;15:31:29;Tarde;2503;K-310;2450;5;LANTERNAGEM;1;579712;Sim;09/08/2024;20;PORTA
29/08/2024;15:39:52;Tarde;2405;K-310;2450;1;MEC∂NICA;0;579713;Sim;26/08/2024;3;ARTICULAÄ«O
29/08/2024;16:24:20;Tarde;2490;K-310;2480;1;MEC∂NICA;0;579815;N∆o;Nenhuma;0;FREIO
29/08/2024;16:26:34;Tarde;2948;MBB - OF 1721 L E5;2930;1;AR CONDICIONADO;0;579817;Sim;06/08/2024;23;AR CONDICIONADO
29/08/2024;16:28:16;Tarde;2931;MBB - OF 1721 L E5;2920;1;ELêTRICA;0;579818;N∆o;Nenhuma;0;POTENCIA
29/08/2024;16:33:33;Tarde;2491;K-310;2450;5;MEC∂NICA;0;579819;N∆o;Nenhuma;0;FREIO
29/08/2024;17:37:42;Tarde;2448;K-310;2480;5;MOTOR;1;579820;Sim;26/08/2024;3;TEMPERATURA
29/08/2024;17:50:46;Tarde;2925;MBB - OF 1721 E5;2467;2;PRODATA;0;579821;N∆o;Nenhuma;0;PRODATA
29/08/2024;17:54:15;Tarde;2801;MBB - OF 1721 E5;2419;5;MOTOR;0;579823;Sim;25/08/2024;4;MOTOR
29/08/2024;17:57:54;Tarde;2922;MBB - OF 1721 E5;2491;1;MEC∂NICA;1;579825;N∆o;Nenhuma;0;CAMBIO
29/08/2024;18:03:26;Noite;2454;K-310;2450;5;LANTERNAGEM;0;579826;N∆o;Nenhuma;0;PORTA
29/08/2024;18:10:53;Noite;2945;MBB - OF 1721 L E5;2920;2;AR CONDICIONADO;0;579827;Sim;22/08/2024;7;AR CONDICIONADO
29/08/2024;18:33:15;Noite;2372;#N/D;2503;2;ELêTRICA;0;579831;Sim;15/08/2024;14;POTENCIA
29/08/2024;18:42:10;Noite;2710;MBB - OF 1721 E5;2431;5;ELêTRICA;0;579841;N∆o;Nenhuma;0;PARTIDA
29/08/2024;19:14:01;Noite;2969;MBB - OF 1721 E5;2488;1;MEC∂NICA;0;579844;N∆o;Nenhuma;0;ACELERAÄ«O
29/08/2024;20:18:07;Noite;2488;K-310;2450;2;LANTERNAGEM;0;579865;Sim;09/08/2024;20;LANTERNAGEM
29/08/2024;20:44:34;Noite;2405;K-310;2450;1;MEC∂NICA;0;579870;Sim;26/08/2024;3;ARTICULAÄ«O
30/08/2024;05:23:44;Manh∆;2040;MBB - OF 1721 E5;2491;2;PRODATA;1;579918;N∆o;Nenhuma;0;PRODATA
30/08/2024;05:36:49;Manh∆;2031;MBB - OF 1721 E5;2464;1;ELêTRICA;1;579919;N∆o;Nenhuma;0;PARTIDA
30/08/2024;05:50:45;Manh∆;2904;MBB - OF 1721 L E5;2429;1;MEC∂NICA;0;579920;N∆o;Nenhuma;0;CAMBIO
30/08/2024;06:09:21;Manh∆;2482;K-310;2450;5;LANTERNAGEM;1;579922;N∆o;Nenhuma;0;PORTA
30/08/2024;06:20:28;Manh∆;2814;MBB - OF 1721 E5;2488;1;MEC∂NICA;1;579928;N∆o;Nenhuma;0;PNEUMµTICA
30/08/2024;06:27:24;Manh∆;2486;K-310;2450;5;MEC∂NICA;0;579934;N∆o;Nenhuma;0;FREIO
30/08/2024;06:30:28;Manh∆;2503;K-310;2450;1;AR CONDICIONADO;0;579935;N∆o;Nenhuma;0;AR CONDICIONADO
30/08/2024;06:36:12;Manh∆;2824;MBB - OF 1721 E5;2492;2;PRODATA;0;579931;N∆o;Nenhuma;0;PRODATA
30/08/2024;06:39:49;Manh∆;2340;O500M/1928 E6;2490;2;PRODATA;1;579946;N∆o;Nenhuma;0;PRODATA
30/08/2024;07:30:00;Manh∆;2803;MBB - OF 1721 E5;2423;2;#N/D;0;579948;N∆o;Nenhuma;0;GRCT
30/08/2024;08:31:36;Manh∆;2403;K-310;2480;1;MEC∂NICA;0;579949;Sim;29/08/2024;1;ARTICULAÄ«O
30/08/2024;08:37:40;Manh∆;2491;K-310;2450;1;MEC∂NICA;0;579951;Sim;29/08/2024;1;FREIO
30/08/2024;08:44:31;Manh∆;2486;K-310;2450;1;MOTOR;0;579957;Sim;23/08/2024;7;TEMPERATURA
30/08/2024;09:09:13;Manh∆;2429;K-310;2480;5;MOTOR;1;579959;Sim;29/08/2024;1;TEMPERATURA
30/08/2024;09:47:31;Manh∆;2044;MBB - OF 1721 E5;2402;1;ELêTRICA;0;579965;Sim;28/08/2024;2;PERIFêRICOS ELêTRICOS
30/08/2024;10:19:44;Manh∆;2346;O500M/1928 E6;2490;2;AR CONDICIONADO;0;579966;Sim;25/08/2024;5;AR CONDICIONADO
30/08/2024;10:45:26;Manh∆;2039;MBB - OF 1721 E5;2491;1;#N/D;0;579975;N∆o;Nenhuma;0;GRCT
30/08/2024;11:00:26;Manh∆;2805;MBB - OF 1721 E5;2493;1;MEC∂NICA;0;579978;Sim;02/08/2024;28;BORRACHARIA
30/08/2024;11:26:23;Manh∆;2817;MBB - OF 1721 E5;2475;1;#N/D;0;579976;N∆o;Nenhuma;0;GRCT
30/08/2024;11:28:38;Manh∆;2405;K-310;2450;1;MEC∂NICA;0;579988;Sim;29/08/2024;1;ARTICULAÄ«O
30/08/2024;11:38:22;Manh∆;2441;K-310;2450;2;LANTERNAGEM;0;579989;N∆o;Nenhuma;0;LANTERNAGEM
30/08/2024;11:41:50;Manh∆;2030;MBB - OF 1519;2456;1;LANTERNAGEM;0;579990;N∆o;Nenhuma;0;PORTA
30/08/2024;11:49:24;Manh∆;2976;MBB - OF 1721 E5;2492;1;ELêTRICA;0;579977;N∆o;Nenhuma;0;POTENCIA
30/08/2024;11:49:59;Manh∆;2477;K-310;2480;5;LANTERNAGEM;0;579992;N∆o;Nenhuma;0;PORTA
30/08/2024;11:50:53;Manh∆;2434;K-310;2480;1;LANTERNAGEM;0;579993;Sim;26/08/2024;4;PORTA
30/08/2024;11:56:37;Manh∆;2428;K-310;2450;1;LANTERNAGEM;0;579994;Sim;20/08/2024;10;PORTA
30/08/2024;12:45:31;Tarde;2479;K-310;2480;1;MOTOR;0;579995;Sim;26/08/2024;4;TEMPERATURA
30/08/2024;13:23:04;Tarde;2419;MBB - OF 1726 L E6;2060;1;MEC∂NICA;0;579996;N∆o;Nenhuma;0;BORRACHARIA
30/08/2024;13:52:57;Tarde;2346;O500M/1928 E6;2490;2;AR CONDICIONADO;0;580006;Sim;25/08/2024;5;AR CONDICIONADO
30/08/2024;14:09:33;Tarde;2422;K-310;2450;5;MOTOR;0;580018;Sim;29/08/2024;1;TEMPERATURA
30/08/2024;14:59:41;Tarde;2924;MBB - OF 1721 E5;2493;2;LANTERNAGEM;0;580017;N∆o;Nenhuma;0;AVARIA
30/08/2024;15:21:10;Tarde;2011;MBB - OF 1721 E5;2466;2;ELêTRICA;0;580051;N∆o;Nenhuma;0;PERIFêRICOS ELêTRICOS
30/08/2024;15:25:23;Tarde;2733;MBB - OF 1721 E5;2040;2;ELêTRICA;0;580052;N∆o;Nenhuma;0;PERIFêRICOS ELêTRICOS
30/08/2024;15:41:06;Tarde;2804;MBB - OF 1721 E5;2491;1;#N/D;1;580107;N∆o;Nenhuma;0;GRCT
30/08/2024;15:58:13;Tarde;2937;MBB - OF 1721 L E5;2920;2;MEC∂NICA;0;580108;Sim;09/08/2024;21;PNEUMµTICA
30/08/2024;16:11:29;Tarde;2945;MBB - OF 1721 L E5;2930;1;AR CONDICIONADO;0;580112;Sim;29/08/2024;1;AR CONDICIONADO
30/08/2024;16:12:52;Tarde;2038;MBB - OF 1721 E5;2473;1;LANTERNAGEM;1;580113;N∆o;Nenhuma;0;PORTA
30/08/2024;16:16:44;Tarde;2013;MBB - OF 1721 E5;2402;1;LANTERNAGEM;1;580116;Sim;21/08/2024;9;PORTA
30/08/2024;16:17:29;Tarde;2456;K-310;2480;1;LANTERNAGEM;1;580124;Sim;07/08/2024;23;PORTA
30/08/2024;16:40:22;Tarde;2403;K-310;2480;5;MEC∂NICA;0;580125;Sim;29/08/2024;1;ARTICULAÄ«O
30/08/2024;17:00:07;Tarde;2008;MBB - OF 1721 E5;2492;1;LANTERNAGEM;1;580033;Sim;24/08/2024;6;PORTA
30/08/2024;17:06:20;Tarde;2704;MBB - OF 1721 E5;2463;1;ELêTRICA;0;580130;Sim;23/08/2024;7;POTENCIA
30/08/2024;17:07:55;Tarde;2404;K-310;2480;5;MOTOR;0;580131;Sim;26/08/2024;4;TEMPERATURA
30/08/2024;17:14:11;Tarde;2493;K-310;2450;1;MEC∂NICA;0;580133;N∆o;Nenhuma;0;CAMBIO
30/08/2024;17:17:44;Tarde;2801;MBB - OF 1721 E5;2491;1;MOTOR;0;580134;Sim;28/08/2024;2;TEMPERATURA
30/08/2024;17:36:03;Tarde;2488;K-310;2480;1;MOTOR;1;580135;Sim;29/08/2024;1;TEMPERATURA
30/08/2024;17:45:03;Tarde;2013;MBB - OF 1721 E5;2492;1;LANTERNAGEM;1;580137;Sim;21/08/2024;9;PORTA
30/08/2024;17:52:16;Tarde;2924;MBB - OF 1721 E5;2493;1;MEC∂NICA;1;580138;N∆o;Nenhuma;0;PNEUMµTICA
30/08/2024;17:54:41;Tarde;2503;K-310;2450;1;AR CONDICIONADO;0;580139;N∆o;Nenhuma;0;AR CONDICIONADO
30/08/2024;18:14:01;Noite;2009;MBB - OF 1721 E5;2492;5;ELêTRICA;1;580141;N∆o;Nenhuma;0;PERIFêRICOS ELêTRICOS
30/08/2024;18:22:27;Noite;2346;O500M/1928 E6;2490;2;AR CONDICIONADO;0;580142;Sim;25/08/2024;5;AR CONDICIONADO
30/08/2024;18:26:30;Noite;2420;K-310;2450;1;MEC∂NICA;0;580146;Sim;23/08/2024;7;PNEUMµTICA
30/08/2024;18:39:47;Noite;2334;O500M/1928 E6;2490;1;LANTERNAGEM;0;580147;Sim;27/08/2024;3;PORTA
30/08/2024;20:03:48;Noite;2921;MBB - OF 1721 E5;2473;1;ELêTRICA;0;580153;Sim;05/08/2024;25;POTENCIA
31/08/2024;04:34:54;Manh∆;2013;MBB - OF 1721 E5;2491;1;LANTERNAGEM;0;580218;Sim;30/08/2024;1;PORTA
31/08/2024;04:50:40;Manh∆;2033;MBB - OF 1721 E5;2467;1;MEC∂NICA;0;580219;Sim;17/08/2024;14;CAMBIO
31/08/2024;05:02:05;Manh∆;2487;K-310;2450;5;MOTOR;1;580220;N∆o;Nenhuma;0;TEMPERATURA
31/08/2024;05:23:32;Manh∆;2372;#N/D;2504;1;ELêTRICA;0;580221;Sim;29/08/2024;2;POTENCIA
31/08/2024;06:03:57;Manh∆;2340;O500M/1928 E6;2490;1;MEC∂NICA;0;580224;N∆o;Nenhuma;0;FREIO
31/08/2024;06:12:46;Manh∆;2828;MBB - OF 1721 E5;2473;2;PRODATA;0;580225;N∆o;Nenhuma;0;PRODATA
31/08/2024;06:18:26;Manh∆;2963;MBB - OF 1721 E5;2493;2;MEC∂NICA;0;580225;N∆o;Nenhuma;0;SUSPENS«O
31/08/2024;06:28:50;Manh∆;2361;MBB - OF 1724 E5;2040;1;AR CONDICIONADO;0;580217;N∆o;Nenhuma;0;AR CONDICIONADO
31/08/2024;06:52:46;Manh∆;2422;K-310;2450;1;MOTOR;0;580227;Sim;30/08/2024;1;TEMPERATURA
31/08/2024;07:09:42;Manh∆;2806;MBB - OF 1721 E5;2491;1;ELêTRICA;0;580228;N∆o;Nenhuma;0;POTENCIA
31/08/2024;07:22:22;Manh∆;2811;MBB - OF 1721 E5;2493;1;MEC∂NICA;0;580229;N∆o;Nenhuma;0;CAMBIO
31/08/2024;07:27:01;Manh∆;2004;MBB - OF 1721 E5;2493;1;MOTOR;0;580230;N∆o;Nenhuma;0;TEMPERATURA
31/08/2024;07:58:17;Manh∆;2338;O500M/1928 E6;2490;1;MEC∂NICA;0;580231;N∆o;Nenhuma;0;PNEUMµTICA
31/08/2024;08:53:00;Manh∆;2041;MBB - OF 1721 E5;2402;2;PRODATA;1;580232;Sim;28/08/2024;3;PRODATA
31/08/2024;09:41:05;Manh∆;2451;K-310;2450;1;ELêTRICA;0;580256;N∆o;Nenhuma;0;POTENCIA
31/08/2024;11:15:17;Manh∆;2101;#N/D;2504;1;ELêTRICA;0;580258;N∆o;Nenhuma;0;PERIFêRICOS ELêTRICOS
31/08/2024;11:41:48;Manh∆;2926;MBB - OF 1721 E5;2475;1;LANTERNAGEM;0;580261;N∆o;Nenhuma;0;PORTA
31/08/2024;11:45:27;Manh∆;2966;MBB - OF 1721 E5;2416;1;MOTOR;0;580262;N∆o;Nenhuma;0;MOTOR
31/08/2024;11:47:31;Manh∆;2488;K-310;2450;1;MOTOR;0;580263;Sim;30/08/2024;1;TEMPERATURA
31/08/2024;12:36:48;Tarde;2490;K-310;2450;1;AR CONDICIONADO;0;580265;N∆o;Nenhuma;0;AR CONDICIONADO
31/08/2024;12:37:58;Tarde;2486;K-310;2450;1;MOTOR;0;580266;Sim;30/08/2024;1;TEMPERATURA
31/08/2024;13:00:32;Tarde;2916;MBB - OF 1721 E5;2493;1;ELêTRICA;0;580268;N∆o;Nenhuma;0;POTENCIA
31/08/2024;13:26:11;Tarde;2427;K-310;2450;5;MEC∂NICA;0;580274;Sim;22/08/2024;9;ARTICULAÄ«O
31/08/2024;14:16:14;Tarde;2905;MBB - OF 1721 L E5;2444;1;MEC∂NICA;0;580276;N∆o;Nenhuma;0;FREIO
31/08/2024;14:31:20;Tarde;2494;K-310;2450;1;MOTOR;0;580280;Sim;29/08/2024;2;TEMPERATURA
31/08/2024;15:06:34;Tarde;2427;K-310;2450;1;MEC∂NICA;0;580282;Sim;22/08/2024;9;ARTICULAÄ«O
31/08/2024;15:35:09;Tarde;2420;K-310;2450;1;MEC∂NICA;0;580285;Sim;16/08/2024;15;FREIO
31/08/2024;15:43:20;Tarde;2034;MBB - OF 1721 E5;2402;1;MEC∂NICA;0;580287;Sim;11/08/2024;20;CAMBIO
31/08/2024;15:47:10;Tarde;2477;K-310;2450;1;ELêTRICA;0;580288;N∆o;Nenhuma;0;POTENCIA
31/08/2024;16:36:27;Tarde;2487;K-310;2450;1;MEC∂NICA;0;580290;N∆o;Nenhuma;0;ARTICULAÄ«O
31/08/2024;17:38:42;Tarde;2014;MBB - OF 1721 E5;2467;1;MEC∂NICA;0;580303;Sim;16/08/2024;15;FREIO
31/08/2024;18:52:29;Noite;2484;K-310;2450;2;MEC∂NICA;0;580304;Sim;22/08/2024;9;SUSPENS«O
31/08/2024;20:04:38;Noite;2914;MBB - OF 1721 E5;2410;1;MOTOR;1;580305;N∆o;Nenhuma;0;MOTOR
31/08/2024;20:05:34;Noite;2482;K-310;2450;1;MEC∂NICA;1;580306;N∆o;Nenhuma;0;PNEUMµTICA
31/08/2024;20:05:54;Noite;2019;MBB - OF 1721 E5;2463;1;MEC∂NICA;0;580307;N∆o;Nenhuma;0;PNEUMµTICA
31/08/2024;20:06:48;Noite;2102;#N/D;2504;2;LANTERNAGEM;0;580308;Sim;19/08/2024;12;AVARIA
31/08/2024;20:07:17;Noite;2042;MBB - OF 1721 E5;2402;1;MEC∂NICA;0;580038;N∆o;Nenhuma;0;ACELERAÄ«O
